word	value
bienestar	-0.061080484347513675
bienvenida	0.705874104452118
bienvenidaserra	0.9154971157345341
bienvenidoinvierno	0.9640808559653448
bienvenidos	0.16021439789422562
bierzo	0.24953307039136316
bifp	-0.2890694157102161
bighit	0.4518136592303743
bighitent	-0.04374584685848523
bikini	0.06474946494632837
bilbao	0.1252887989052571
biles	0.3067517611108906
biling	-0.027852063233374386
bilis	0.23166744465379194
bill	0.001868040105675181
billete	0.4505523891524764
billetera	0.006027991582783742
billetes	-0.08885357956179737
billy	-0.09254738953990256
bilo	0.16453954116792868
bing	-0.013439272596359363
bingo	-0.07355764743754806
biobio	0.09039036794097502
biograf	-0.5977480373256889
bird	0.01992334083324776
birlar	0.8545835944386538
birria	0.01683691017967514
bisbal	-0.2165474408801096
bisuter	-0.020152231719920997
bitcoin	-0.12525648847071538
bitiiez	0.015775843824366417
bito	-0.03776543943876949
bitos	-0.07243655635730431
bizcocho	-0.31115061857905074
bizkaia	0.19642305141267435
black	-0.06293742558096853
blackboxstar	0.8386620202722682
blackyalmendra	0.6171398720487712
blancaalarcon	-0.17476629687095735
blancajones	-0.008925613487616805
blanco	-0.007554505081049519
blancos	0.014776042876851341
blanda	0.03561371295321278
blanquear	-0.002035368828102649
blasfemar	0.04510211492814675
blemente	0.6697782006114749
bles	-0.26640968797843684
bless	0.25377463376906445
blessed	0.22175790863495268
blessings	-0.17460693250974826
blica	-0.008348114520137055
blicamente	-0.028572428963908037
blicas	-0.7033161290751444
blico	-0.4476467855188529
blicos	-0.08090032398900718
blindadogrupo	0.0095942616238666
blogger	0.3546673197056478
bloggers	0.8163323603701059
blogs	-0.0647497372205748
blopiglesias	0.048609720716895184
bloque	0.0018083358484609574
bloqueado	0.024571842192242982
bloquear	-0.02037717502704966
bloqueo	0.4857235312119413
blues	-0.21141879512366746
bluetooth	0.13288055184397132
bluismbm	-0.03518537266387429
bmcito	-0.13434690454752074
boadilla	-0.3072872116981123
boas	-0.008990529983976354
bobo	0.2322314187921353
bobpapi	-0.002015951907982581
bocado	-0.21378264233273997
bocas	-0.01013530011568124
bocata	0.004360739666222764
bochornoso	-0.002587209433908959
boda	-0.06830620346438761
bodas	0.08254317242109166
bodega	0.04010670870272827
bodegas	-0.03250183511984515
bodoficial	-0.027145780727369125
bodrio	-0.10406989508725224
body	-0.08670723343938604
bogota	0.17793619646591025
boicot	0.2522267027992181
boicotear	0.0987806742426944
boicotproductoscatalanes	0.14843664066350767
bolas	0.10946125319615622
boldog	0.01927264966746016
bolet	0.02417867899007017
boleta	0.2174699730275674
boleto	-0.017786245408087556
boletos	0.8247014909322143
boliche	0.2884812824207213
boliches	-0.43326145057369897
bolita	0.18973586836552986
bolitas	0.002826078487878691
bolivar	-0.004056528670939495
bolivariana	0.01581558312693945
bolivariano	-0.20891731205338612
bolivia	0.4590177733944978
bolivianos	0.3861032627066825
bolos	0.057562856157272566
bolsa	0.9019352994580832
bolsas	-0.28450290216066537
bolsillo	-0.2239932378887276
bolsillos	-0.003250511405925148
bolsita	0.04278085137923328
bolso	0.045258457988617835
bolsos	0.14693930167697886
bolsosmonai	0.7440651101399471
boluda	-0.07095929897776082
boludo	-0.03515501720396433
boludos	-0.08821251179893426
bomb	0.033553339059368484
bomba	0.18464514431189094
bombardear	-0.33766457191350263
bombero	-0.4442320962381288
bomberos	-0.074358745055047
bomberosbogota	-0.003852173456706056
bomberosmad	-0.0044893756191987134
bona	0.38692045183057866
bonadal	-0.0968573234229033
bondad	-0.4446291724784925
bondades	0.2380093206011783
bondadosamente	0.6935607732730068
bones	0.2409322507597501
bonilla	-0.6003370376764781
bonita	-0.04501164358675519
bonitas	0.7546572930104618
bonito	0.7346080060770641
bonitos	0.8961081114777705
bonnadal	0.4645223752388583
bonne	-0.4836767466988861
bono	-0.14596535651236972
bonos	0.13905188116186432
bonus	-0.3382019508057848
book	0.29167140628644433
books	0.16479363591209895
boom	0.5656070083410614
borb	-0.037584978281187786
borde	0.2456271248154903
bordo	0.2399367323516536
bordong	-0.2589924956942604
borges	0.06828036743863337
bori	0.022034767936776497
borja	0.06639987311833373
born	0.3672545253281099
borracha	-0.04377557172502517
borrachera	0.1972959042422031
borracho	-0.085475169519361
borrachos	-0.2694988039117101
borrar	-0.8896700968746938
borrascabruno	0.5099355693973477
borregos	0.05099767612849298
borroso	0.04621356030036697
bosco	-0.009423325086322295
bosque	-0.438575320792856
bosques	0.3011369001503124
bostezar	0.3756092524491508
bota	-0.14083979271127284
botas	-0.04541743389285255
bote	0.09339864396941452
botella	-0.0114884323383589
botellas	-0.4329334340813167
bots	-0.5022654973099973
bottom	-0.2432211784157563
boudou	-0.0065997184807380215
boutique	0.015292963446700546
boxeo	-0.2640908760515072
boxing	0.1554904779815055
boxingday	0.009021834856091605
boyac	0.029378570433794705
boyer	-0.07514818121748078
bozic	0.2710693885778948
bperrionni	-0.04430346467920665
bragas	-0.00991049473671898
brandan	0.0025903114307785787
brava	0.0024327280091094453
bravos	0.7750601133295282
brazo	0.4143615448767457
brazos	0.013582732302089444
break	0.13022444627007618
breakfast	0.035244345295990916
breaking	0.15431542863592948
brelo	-0.053201013252743685
brenda	0.4962727747891603
brendyz	-0.018759716795451187
brettcateley	0.6509432988497832
breves	-0.09965961177144984
bribón	0.004022081500178731
brice	-0.6365975067379243
brigada	-0.21933983103485272
brigadistas	-0.0812158250458977
brigitte	0.2468883718284808
brilla	0.005000632608330808
brillalanavidad	0.007426631657969737
brillando	0.1058325649835796
brillante	0.18071459551049587
brillantemente	0.3938721140454833
brillantez	0.3535323723920251
brille	0.6737500101770719
brillen	0.5376220658414747
brillo	0.005483344471075661
brind	0.6416989812674062
brinda	0.6476406407243983
brindado	0.37314628283039
brindamos	0.3555604729264316
brindan	0.010107296104502641
brindando	-0.16886396257072453
brindar	0.8866180291026388
brindarles	-0.0010845632433803382
brindaron	0.03681257711993904
brindas	0.3183182124418805
brinde	-0.33529899876819885
brindemos	-0.1674526315548703
brinden	0.6909712007767754
brindis	0.17722481868993065
brindo	0.4615943458821396
brindusab	0.9588262677967576
bring	-0.04651716600982752
brisa	-0.0019419218269999849
brisas	-0.3162644347578474
brit	0.12223742255202175
brito	-0.6481115379846787
broche	-0.2633639176917253
broeglrvny	0.6555915961076414
broma	0.04790714739026156
bromas	-0.004795326078738005
bromear	0.06378613496735787
bronco	-0.004845694596835646
bros	-0.003239939997403814
brother	-0.5332821091126497
brothers	-0.01790464670090703
brown	0.14161845098961753
bruce	-0.37094312414751895
bruja	-0.12429447290682942
brujas	-0.001851166927922997
brujeador	0.030611605086707527
brulevybsb	0.47056512746431606
brunete	0.0975338962181682
bruno	0.9252753113770852
bruscamente	0.14050674792977402
bruselas	-0.05030547994911253
brutal	0.02809462040140884
brutalidad	-0.27067199148804394
bruto	-0.019248935503419773
btemprendecontigo	0.3178973184321016
btsarmy	-0.3203525299403382
btsoutcastd	0.3291761058548964
buah	-0.1158587068429404
bubble	-0.5654421049811309
bubu	-0.011306353349312962
bucaramanga	-0.7797190083147898
buceo	-0.3596550537647191
bucle	0.019440972501808595
budoia	-0.2687088965045875
bueeeno	0.3334407339433541
buen	0.26178581620147506
buena	0.9999998757465312
buenastardes	0.3477553811530799
buenaventura	-0.22868517200920066
buenavista	0.01070828206577753
buenaza	0.09463826126214367
buendomingo	0.15023117498603095
buenfil	0.39971063444029903
buenisimo	0.4358730931616899
buenisimos	-0.2304355474371809
buenlunes	0.1198050377227174
buenmartes	0.3748322541156724
buenmiercoles	0.2929052455807791
bueno	0.0010988809519115784
buenos	0.9999953899505912
buenosd	-0.1674109690161571
buenosdias	0.15401006955747318
buenosdiasatodos	-0.6069976496150226
buenosdías	0.037636555680905404
buensabado	0.06772715126717414
buenviernes	0.4636498007785977
buenísima	-0.08386524827319464
bufanda	-0.013242299996544176
bufandas	-0.023533908920730085
bufar	-0.1227947752486746
bufiveronica	0.3542151963318351
buguitabuguita	0.4706444566446398
buitre	0.8797662083987108
bujarra	-0.006755209345303979
bulevar	-0.013820410510214149
bulldog	-0.015806844853488308
bullicioso	-0.06830504195273421
bullying	-0.2447260700881551
bulo	0.013610383495948716
bunny	-0.034953248763876975
buon	0.010563902783416526
buonnatale	0.8850319080961485
burbuja	0.2633465252433276
burbujas	-0.6242925960719831
bure	0.1318969663037657
burgos	-0.033644345250750614
burl	0.1650381430830493
burla	-0.11041157186239063
burlan	-0.4875916441562045
burlarse	0.0010569051387943195
burlón	-0.5378550599125163
burro	0.17817376236435326
busc	-0.2576868342496112
busca	-0.004025399666307176
buscado	0.14074846232108296
buscamos	0.006562908693626621
buscan	-0.004900883053721521
buscando	0.05319651010639406
buscar	0.3402192746134737
buscas	-0.0973174146539225
busco	0.6033836664596611
busdevel	-0.15259159824125595
business	-0.3677617764984311
busque	0.13334109576269354
busquemos	0.3575421999784635
busquen	0.039912762533163386
busta	0.0031405815051588192
bustamante	0.06060274991905285
bustaparty	0.007772166565226698
caba	0.1478554948742288
cabalgata	0.17477401517159116
cabalgataabcsev	0.13395488777952652
cabalgataarv	-0.12002985059374482
cabalgatadereyes	0.08118329136221293
cabalgatareyes	-0.16089265081268847
cabalgatas	-0.2273947040519873
cabalgatasegura	0.4278909677489116
cabalgatasev	0.058219787873596725
cabalgatatve	-0.03754979701883395
caballeriza	-0.021477728974962192
caballeros	0.6726970624493139
caballerosidad	0.4622291604567571
caballos	-0.1961070801151389
cabe	-0.7930843281070188
cabecera	-0.16533338027859065
cabello	0.0557008648868644
cabestro	-0.005619501358661126
cabify	0.3514863380245585
cabina	0.12457335504548235
cabinas	-0.055828273594497616
cabj	0.0508718267569819
cables	-0.3162086197602978
cabo	0.3319761000957351
cabr	0.4752371035402678
cabra	-0.17754934995747618
cabrearse	-0.007974558068141291
cabrones	0.17079311425586785
cabros	-0.011923118126363085
cabrón	-0.005869464850400327
cacao	-0.08639654902752908
caceres	0.19565726505078804
cacerolazo	-0.23240161946226134
cachete	-0.1956381970325172
cachitosnochevieja	0.0014038080937166864
cachondeo	-0.0632853964584072
cachorro	-0.2323609173850144
caco	-0.5659214243463014
cactus	-0.5158351880228714
cada	-0.04722269022226433
cadaqueesnavidad	0.16530976511632992
cadas	0.03833728231986347
cadeatelindo	-0.22161937789785507
cadenas	-0.5898013388798757
cadete	-0.2898754001813953
cadetes	0.07608903231855693
cadiz	0.09614204124866713
caducar	0.01151632068329635
caelike	-0.08904788041104793
caeliker	-0.19551647361250613
caelikersmxico	-0.0020815811371081992
caerse	0.07998315758926859
caes	-0.009583028659677492
cafe	-0.4062006915942355
cafecito	-0.04005143851526756
cafes	-0.006931874232615186
cafeter	0.015185303135650034
cafetera	0.010193727018046543
caga	-0.001037787125882621
cagada	0.023984245130415763
cagado	0.259347166447294
cagan	0.0499886661888948
cagando	0.1344983111478131
cagar	-0.011121263596411
cagaron	0.10820922938695253
cagarse	-0.01995187848513386
cagas	0.2440922005271625
cagaste	0.15806054615628962
cagatay	0.16854129006231605
cago	0.0048170902879196885
cagua	-0.005427597606838006
caguas	0.047971727870176735
cague	0.19604675965058874
caido	0.03519082215055909
caidos	-0.015975010448703333
caiga	-0.2856372136384762
caigan	-0.05678476607916241
caigo	-0.5919838050343107
caina	-0.05381101295189895
cainecagua	0.04297504765397362
caja	-0.08232843432593172
cajas	-0.07048105322494921
cajasol	-0.05734950206038503
cajero	-0.4641171011310893
cajeros	-0.113824701308795
cajita	-0.11893633628987328
cajitas	-0.08671319059975093
cake	0.03544285727505931
cala	-0.13904655998313006
calabozo	-0.006030843406685008
calamidad	-0.0010506198437633054
calcetines	0.07224314653323953
calcinar	0.14396537177285232
caldo	0.2423743719089253
cale	0.10336305534678794
calefacci	-0.028543829493777095
calendario	-0.09706919271897718
calendarios	-0.07743740023167016
calentando	0.2352808897429252
calentito	-0.2036404336540137
calentitos	0.5397405985471879
caleta	0.039530909506476114
cali	-0.08186385738404811
calidad	0.5078437051986741
caliente	0.9871027767721297
calientes	0.004193672953665495
california	0.4758076594811389
call	-0.5780908808224673
calla	-0.3863362072387728
calladitos	-0.0010218383361725654
callado	0.4785258608917631
callan	-0.1414378936574236
callar	-0.13326711478738926
calle	0.4328770188694973
calleigh	-0.1686534009480104
calma	-0.015993447080928633
calmar	-0.04991772562242676
calmarse	0.1910622114769701
calolier	-0.38313037098880665
calumnia	0.021267843583560868
calurosamente	0.006854620414775134
calvario	0.3399442302696113
calvin	-0.0012089393402100288
calvo	0.7364103178838339
calzado	0.008572577168049317
calzonazos	-0.0596157375627884
calzones	0.1280455230888572
cama	0.7621149750733307
camacho	0.3198200531435848
camachocastro	-0.36099546092615137
camar	-0.04121281939270508
camara	-0.6360067652583228
camaradas	-0.10045580538811356
camas	-0.2126904637600668
cambi	0.628857737697639
cambia	-0.040994506192824916
cambiado	-0.12093449686253906
cambiamos	-0.2699978230198876
cambian	0.7071980788521567
cambiando	-0.057864435921594015
cambiar	0.2384657955769232
cambiarlo	0.03748202099033671
cambiaron	0.02351220780206817
cambie	0.13615376353322756
cambiemos	-0.2226373782300929
cambien	-0.6404806643882303
cambies	0.07739091508584678
cambio	-0.8912808278192569
cambios	0.12003711950330045
came	-0.14541257202388425
camelar	0.060243958787041335
camellos	0.33031841548450463
cami	-0.4993012865301477
camila	-0.04073837843919157
camilo	-0.3009764240011748
camina	0.6785750601973478
caminando	0.056564576909187377
caminar	-0.36162886938904903
caminata	-0.17737275194386692
caminito	-0.4220553390304954
camino	-0.3735205565208816
caminodesantiago	0.556381884452502
caminos	-0.007843827817391636
camiones	-0.02993997002816795
camioneta	-0.08675457193221958
camisa	-0.04066946594933252
camisas	0.4694673313503275
camisetas	0.43326748289405104
camita	-0.040171169624651684
camp	0.07910012537315138
campa	-0.2263561767024148
campamento	-0.13939791187199765
campamentos	-0.04379730757796256
campana	-0.02162523832933361
campanadas	0.014718006828953334
campanas	-0.08257441981360683
campanilleros	0.082270946789819
campanita	0.11484309191329545
campeche	0.6122831877150424
campeona	0.7324231340650412
campeonato	-0.006579410380667922
campeones	0.8994751114460808
campesinos	0.6832392877677009
campofrio	0.14198408403920346
campos	-0.011416516146173944
campus	-0.057849321014661524
camuniafilada	0.046672737937167086
cana	-0.6581393990606756
canada	0.4847131141223157
canal	-0.05293466986965044
canales	-0.01234311842847822
canalfiesta	0.4562639234081914
canalla	0.020315463975826446
canaln	0.001642780618522777
canalsur	-0.13115889216175927
canap	0.036019109077133134
canaria	-0.7402924801824659
canarias	0.025004549482595832
canario	0.003534602031655667
canarios	-0.6688267726387533
canarita	0.14598383786635585
canastas	-0.22133204064259449
canastos	0.19282523967822995
canc	-0.006132062451564221
cancela	-0.10588075110085922
cancelar	-0.1936363260074043
cancer	-0.06950600901150916
cancha	-0.1832294870296583
canci	-0.6651763989931202
cancilleriave	0.4265410849571977
cancion	0.08479070933675778
canciones	-0.050692414269698144
cancun	0.6538709801320345
candelaria	-0.04878112874109407
candelazo	0.012337431264403672
candelitas	0.6950685754343702
candidato	0.09376078733366652
candidatos	-0.5685252774355503
candidatura	-0.06360272922046474
canela	0.020699049172412283
canijo	0.0034023166856161353
canje	-0.0029325353455804033
cano	0.009073070393929454
canoero	0.2419184721366716
canon	0.4290339273766996
cans	0.12549712276728836
cansa	-0.23169824393968336
cansado	0.0367186907687049
cansados	0.1135804502207386
cansancio	-0.1897349041925848
cansar	-0.140595938082301
cansarse	-0.023994114463270082
canso	-0.0753478812238614
cant	-0.035795417534810026
canta	-0.2945823822514139
cantaba	-0.2751164218753995
cantabria	-0.0023813453671366136
cantado	-0.026074795703351968
cantamos	0.4361594973077505
cantan	0.504745846286959
cantando	0.5528858028273181
cantante	0.22886169692865796
cantantes	0.7119197235334169
cantar	0.2119778751015655
cantares	0.7022387561090693
cantarina	-0.07428832961602108
cantaron	0.0030398341382337412
cante	0.135817152036642
cantemos	0.23303589181694814
canten	0.037661026515992964
cantera	0.0018146464832338109
cantero	-0.09389396075016504
cantidades	0.05306476983464836
canto	0.15155936353247648
cantos	0.8805746465336107
cantuta	0.009750097543059513
capa	-0.2214265230517089
capaces	-0.4154463389503805
capacidad	0.1168475115349516
capacidades	0.04322512274820523
capacitado	0.03199859210716816
capaz	0.6961931255591811
capifuria	-0.09403469787916248
capit	0.05096706569638495
capital	-0.4278563867067524
capitales	-0.12947304440110835
capitalinos	0.062329704476049776
capitalismo	0.046377846917361784
capitalista	-0.3574504178030116
capitan	-0.4041692956535424
capitanes	-0.18220095997529887
capitular	-0.04835729268725381
capo	0.07103669321191985
capra	-0.047879806985532805
capricho	0.07682036501811854
caprichos	-0.20191724268486896
caprichosamente	-0.0027961088043575106
captura	-0.002185161295738553
cara	0.04003273149935648
carabdechile	-0.4239474822274572
carabineros	-0.1044999410267754
carabobe	-0.2513079234505648
carabobo	-0.05150491735807043
carabobogb	-0.3140652307841001
carabobotequiero	-0.28507072649405363
caracas	-0.037944699479638126
caracho	0.009773065114825813
caracoles	0.2601073623936375
caracter	-0.19148946904105973
caracteres	-0.027278363755245973
caracteriza	0.2671399712379329
caradura	0.1879391090897053
carajo	-0.12849120776189885
carajos	0.01737199978602692
caramelo	0.5142435631046903
caramelos	-0.024127595347746063
caraotadigital	0.024937110633268228
caras	0.01241485914775089
carats	-0.2945389448403529
caravaca	-0.2083761924716526
carb	-0.22427059721633105
carbon	-0.5868967119410285
carcel	0.033078816596274194
carceleros	-0.3157651949913322
cardenal	-0.020017715460403623
care	-0.3971609351547018
carencias	-0.14833857598146255
caretas	-0.0512007094581346
carey	-0.31566427427232024
carga	-0.003894212627909203
cargada	-0.008050854623410975
cargadas	-0.8103249920247413
cargadito	0.0010357984692849274
cargaditos	0.05959885339543105
cargado	0.0405060395557953
cargados	0.17031088018109408
cargamento	-0.741050397230521
cargando	-0.0034502684857026103
cargar	-0.002041439201503101
cargo	0.22194240176794533
cargos	-0.17653783100948686
cari	-0.006019735097539241
cariarse	0.14853259125875407
caricatura	-0.15332843828232215
caricaturizar	0.19849272637838167
caridad	-0.054218658175911864
caries	0.7876504837647451
carismático	0.5122407084056348
caritas	0.5516409070029323
caritativo	0.4024505243880104
carito	0.4998927561583261
carles	0.07391565601582997
carlitos	0.14357939672494255
carlitoscarp	-0.0031533132910159787
carlo	0.057534410204597576
carlos	0.002674506065299393
carloscrescitel	0.5646648336370266
carloso	0.3235994843052559
carlosrivera	0.05133959315986337
carloss	-0.005803336318910292
carloswaite	0.3440557702175632
carlota	0.008581451811366665
carlstittoni	0.014553116957425925
carmen	0.014707862501587916
carmena	0.5840309976588205
carmenf	0.2631402209905813
carmenyulincruz	0.026734964111060987
carn	-0.1504649249673594
carnaval	-0.00875708738167145
carnavales	0.15735608008302648
carne	0.2872292143059243
carnebook	-0.09019285907693204
carnes	-0.21918811344624045
carnet	-0.3311222883611302
carnetdlapatria	0.3137102452096615
carnicer	0.2340746164442187
caro	0.13205831637474866
carol	-0.28729243156480505
carola	0.32335443184808715
carolg	-0.028941199083027093
carolinallobet	-0.8092107288706776
caropgr	0.14573893485027067
carp	0.4861325847217649
carpa	0.6191865731244893
carpeta	0.4469146092802336
carrasco	0.27346781647500273
carre	0.2336834146612036
carrefoures	0.2670666650806377
carrera	-0.17857299454628958
carreras	0.6458707420718928
carreteras	-0.10727251596048204
carri	-0.4151223179841053
carrillo	-0.02511504554806153
carrito	0.5988750413195164
carritos	0.06651005976232832
carro	-0.0013473155029539142
carros	-0.4880554416356496
carroza	-0.006893936627805192
carrozas	0.5913738165845791
carrusel	0.6545073683931044
cars	0.04758071710517039
cart	0.003602058034949825
carta	-0.0010790016135609503
cartagena	0.07453238588391081
cartas	0.2844230553729296
cartel	-0.13711913671800907
cartelera	0.003026648836009736
carteles	0.08989973378148439
cartera	-0.8774211760911335
carteras	0.43224254207625945
cartero	0.006563052039486653
carteroreal	0.10691000885650874
carteros	-0.1471342477539608
cartitas	0.43089145724555017
cartoon	-0.0370138508784219
carvajalino	-0.10938188805068806
carísimo	-0.4826044652474747
casa	-0.03138537659450183
casado	0.007586433879838969
casanova	-0.12538035191168806
casar	0.016070726440130717
casareal	0.6387753686890846
casas	0.22513822508460268
cascanueces	-0.04956821200017538
casco	0.004051994258280882
cascos	0.02215466092498605
caser	0.08130757968615285
caseras	-0.028504396770502476
casero	-0.054253030228853284
caseros	-0.0377179538616128
caseta	-0.06595258710205804
casi	-0.38752899005969693
casino	-0.11104717644787597
caso	0.8621723028638091
cassiagomesjc	-0.022276601166512443
casta	-0.17438730751293005
castell	0.3470191672165099
castellana	0.687010048636098
castellano	0.09907046393645408
castellanos	0.034345869012008916
castelldefels	0.0238888467240109
castigar	0.30761874429121105
castigo	0.032007324171785284
castilla	-0.485300225360128
castillo	-0.422733388116464
casting	0.17507735585406434
castor	0.22129680794314224
castro	-0.0591440741663008
casual	-0.051666145474153484
cata	-0.43206000300746816
cataclismo	0.4553391349237557
catalan	-0.0841294892938488
catalana	0.3281045676280405
catalanas	0.035818787661141674
catalanes	-0.0013368682574588688
catalina	-0.08867928938424233
catalonia	-0.2387671696937408
catalunya	-0.1184403173738871
catarro	-0.004201900754359329
cate	-0.01582854047147105
catedral	-0.6904921773969689
categor	0.35325414133887195
categoria	0.16226877414618032
caterindi	0.6219505720390022
catering	0.05687247450816981
cateta	-0.23860041975849025
cathy	-0.010383377351070177
cathywanderpool	0.05792391096379532
catia	0.0027013868463667857
catmausan	0.2931242495002801
catolicismo	0.004905891465344714
catracha	-0.17080983050593468
catroyxxiii	-0.4874366581992711
caus	0.10103028343810498
causa	-0.3357369468014973
causado	-0.93138619918174
causan	-0.21102557032606625
causar	-0.04465069817156834
cause	-0.8716193958622687
cava	0.16655331757160946
cavaliers	0.50812117780793
caviar	-0.2587565540662468
caviares	0.11747531080569053
cavs	0.1995769682907269
cayda	-0.019546988816068426
cayendo	0.04346019464858538
cayo	-0.2826835083449299
caza	-0.3964046104764654
cazandogangas	0.02585053617350576
caída	-0.07387439863066296
ccecuadorib	0.2505106928330841
ccifuentes	-0.1530689519455188
ccolba	0.1096783139727525
ccoo	0.8693123234713787
cdotas	0.055240344213138934
cdvicalvaro	0.012601937013375593
cdvictoria	-0.014599724531095154
ceballos	-0.1502352349431469
cebolla	0.15464790247879895
ceci	0.6922463092826481
cecialdo	-0.12347130693226295
ceciliamarineli	0.018962569052722686
cedemocratico	-0.3159555674275045
ceder	0.8858933641474508
ceferinodufour	-0.005086782167918322
cejas	-0.22644327247869245
celaya	0.9424829517216862
celda	-0.0011681376391775456
celebr	-0.0466694568295332
celebra	0.46263548687844397
celebraba	0.217168357382721
celebraci	-0.093647349222003
celebracion	0.6113446046815283
celebraciones	0.4930345984772581
celebración	-0.029096983207761662
celebrado	0.5524287368979787
celebramos	-0.017228696797867992
celebran	0.7593105614234713
celebrando	-0.02209822736755785
celebrar	0.23415399928175146
celebraremos	0.6366255554363389
celebrarla	0.2308666386362261
celebrarlo	-0.004137469241991101
celebraron	0.7782894702694831
celebrarse	-0.024711181516550638
celebras	0.07460389645911131
celebrate	0.1922958810630144
celebrating	-0.24697610560912606
celebration	-0.175944011955303
celebre	-0.4988763186103882
celebremos	0.3954855661502478
celebren	-0.02214688687582012
celebres	0.23979094002759685
celebro	0.25256939658992505
celesgalan	0.11768180483977116
celeste	0.041448083940038696
celestial	-0.061755264425212925
celia	0.012007793671008805
celin	-0.030572163117715132
celos	-0.1978507786295614
celoso	-0.04628982501907005
celta	-0.07402669313493111
celtics	0.012598974195188538
celular	-0.1401834669953947
celulares	0.12946316616381512
cementerio	-0.23281602691408845
cena	0.002277283997951013
cenadenavidad	0.4558479932904732
cenado	-0.0054183255204837385
cenamos	0.01474643195766541
cenan	0.259017468968751
cenanavide	0.08689863539221883
cenando	-0.3949247635451587
cenar	-0.001982664021288686
cenaron	0.13630952626689424
cenas	0.045968323083708136
cendemocratico	0.23599209457561346
cenit	-0.16306190553953825
cenizas	-0.014517389626183912
censurar	-0.05558643536138845
centenar	-0.002123190213500517
centenares	0.02914608342935184
centenario	-0.09634136279503656
center	-0.15188899221084226
central	-0.4868428421238885
centrales	-0.4067804170410607
centro	0.012085340782315063
centros	0.25448163169664795
century	0.20846590780614974
ceofanb	-0.13259537722435485
cepeda	-0.31756716342934915
cepedasequeda	-0.2160581231351275
cerca	-0.07483227139219578
cercan	-0.20439036046657044
cercana	0.01586928284864347
cercanas	0.1498166220921426
cercano	-0.11642957161830593
cercanos	0.3123599054416856
cerdo	-0.07060107177443943
cerdos	0.002205582082581807
cerebral	-0.7952738808045587
ceremonia	-0.17539203344285012
ceres	0.2433873208493159
cero	0.15093563639264515
cerquita	0.011092874886520866
cerr	-0.012753446350185096
cerrada	0.002464260692559284
cerradas	-0.4244638720637737
cerrado	-0.0999485986602782
cerrados	-0.1845966364240104
cerramos	-0.15886434583076625
cerrando	-0.005506319254357179
cerrar	0.03297688153874199
cerraremos	-0.14074452729796236
cerraron	0.4566939839345298
cerro	0.055510954981726535
cerros	0.2971706880845354
cerrud	0.04582238334537799
certeramente	0.3098281226417326
certificado	0.10748045960838963
cerveza	0.1766526871022258
cervezas	-0.4788455222924798
cesar	-0.005420140542625847
cesargaleano	-0.12827878552097274
cesis	-0.0038528399121972507
cest	-0.14168253813337328
cestas	0.2275838883614861
ceuta	0.008888102297539061
cextremadura	-0.0708727829407289
cfacid	0.29801103297902143
cfcuartero	-0.0032151270506271122
cfkargentina	0.17205384885147898
cgloriabb	-0.415773564820344
chabon	-0.025148433459680656
chacaldeiguna	-0.0995165337678941
chachi	-0.005120990130582965
chachiruloofi	-0.0456490964241845
chachis	-0.03340940562620348
chaco	-0.4291583415540637
chafar	-0.08688981290031103
chafarse	-0.012011222629835509
chalado	0.32192823751567035
chalo	-0.14808172823893112
chamartin	-0.19419665638682485
chamba	0.03243673392870646
chamos	-0.035425479139938904
champ	0.09765388358523057
champagne	0.8122456095638606
champions	-0.0366468704074499
chan	0.26969016154245506
chance	0.0012057921929956668
chancho	0.839302043805773
chandra	0.013789093881546829
change	0.3196792629083313
channel	-0.008262904138002913
chanos	0.17664883301337325
chao	-0.14673842641394585
chapa	-0.016599689019624962
chapucear	-0.3648623872832553
chapultepec	-0.006385592685665013
chara	0.15258171075901705
charco	0.6610256009666194
charla	-0.1353262024172752
charlar	0.013082639554629186
charlas	-0.4763605756862395
charlatán	0.004763407212352445
charlesdickens	-0.16781417544818705
charli	0.642576956914534
charlotte	0.04639470916974281
charnega	0.2424138501754761
charo	-0.024950883388792016
chasco	0.20943599355134607
chate	0.0242350673188241
chau	0.16171551873039156
chaval	-0.7472429185727442
chavales	0.03987441629384193
chavez	-0.5282554563712701
chavezcandanga	-0.008433614672626755
chavidad	0.08410067653015321
chavismo	0.872037133559711
chavista	-0.523524718949799
chavistaganador	-0.4414684141355792
chavistas	0.18759925014115425
chavos	-0.06554869567850555
chayanne	0.02651064312832937
chayannemusic	-0.16741062340382998
checa	0.0665247895697991
check	-0.2788003450266228
cheers	-0.027443461701911937
chef	-0.36901462806796176
chefs	0.3965547695041006
chelo	0.510243466819404
chelsea	0.4955556234136971
chelycg	0.7155220560156673
chema	0.02888897584423396
chenil	-0.014344798469140831
cheniles	-0.4004741208346275
chenoaoficial	0.019187570451414046
chenter	-0.06746781948968722
cherry	-0.05958578613372605
chesterton	0.0012485859099982909
chevere	0.26309686363812795
chiapas	0.1132778241710539
chibog	-0.2865883710406177
chica	0.3639882129552206
chicago	0.01639206382260223
chicas	-0.10081550299648387
chicasdelpisito	0.01767569407532802
chicco	-0.2290344116954489
chicle	0.005690214422967654
chico	-0.5345265063240449
chicos	-0.0597822616774259
chicuela	0.4725980040289616
chido	0.3618672843460551
chiflado	-0.040686728030248864
chihuastequiero	-0.3686350704589493
chikitinatfe	-0.020113134467666712
chilangasurf	0.06093289322652836
child	0.3723896846807237
